Timestamp, GazeX,GazeY,EyeLeftX,EyeLeftY,EyeLeftZ,EyeLeftNormalizedX,EyeLeftNormalizedY,EyeLeftNormalizedZ,EyeRightX,EyeRightY,EyeRightZ,EyeRightNormalizedX, EyeRightNormalizedY, EyeRightNormalizedZ,HeadPositionX,HeadPositionY,HeadPositionZ,HeadPitch,HeadYaw,HeadRoll,Pitch,Yaw,Roll,DirectionX,DirectionY,DirectionZ,ArmDirectionX,ArmDirectionY, ArmDirectionZ,PalmNormalX,PalmNormalY,PalmNormalZ,HandVelocityX,HandVelocityY,HandVelocityZ,PalmPositionX,PalmPositionY,PalmPositionZ,WristPositionX,WristPositionY,WristPositionZ,ThumbMetaPrevX,ThumbMetaPrevY, ThumbMetaPrevZ,ThumbMetaNextX,ThumbMetaNextY, ThumbMetaNextZ,ThumbProxNextX,ThumbProxNextY, ThumbProxNextZ,ThumbInterNextX,ThumbInterNextY, ThumbInterNextZ,ThumbDistNextX,ThumbDistNextY, ThumbDistNextZ,IndexMetaPrevX,IndexMetaPrevY, IndexMetaPrevZ,IndexMetaNextX,IndexMetaNextY, IndexMetaNextZ,IndexProxNextX,IndexProxNextY, IndexProxNextZ,IndexInterNextX,IndexInterNextY, IndexInterNextZ,IndexDistNextX,IndexDistNextY, IndexDistNextZ,MiddleMetaPrevX,MiddleMetaPrevY, MiddleMetaPrevZ,MiddleMetaNextX,MiddleMetaNextY, MiddleMetaNextZ,MiddleProxNextX,MiddleProxNextY, MiddleProxNextZ,MiddleInterNextX,MiddleInterNextY, MiddleInterNextZ,MiddleDistNextX,MiddleDistNextY, MiddleDistNextZ,RingMetaPrevX,MiddleMetaPrevY, MiddleMetaPrevZ,RingMetaNextX,RingMetaNextY, RingMetaNextZ,RingProxNextX,RingProxNextY, RingProxNextZ,RingInterNextX,RingInterNextY, RingInterNextZ,RingDistNextX,RingDistNextY, RingDistNextZ,PinkyMetaPrevX,PinkyMetaPrevY, PinkyMetaPrevZ,PinkyMetaNextX,PinkyMetaNextY, PinkyMetaNextZ,PinkyProxNextX,PinkyProxNextY, PinkyProxNextZ,PinkyInterNextX,PinkyInterNextY, PinkyInterNextZ,PinkyDistNextX,PinkyDistNextY, PinkyDistNextZ
06.40.58.475606,922.354604098669,215.704789918376,-0.7991017277589388,87.1008135135547121,464.4129611641629360,0.5733384661965022,0.5065685980610501,0.2588753723196632,58.6137488906035102,84.4153102913078043,461.7203745691099350,0.4001261465839992,0.5144924395374901,0.2585165523581162,25.5022853486828076,105.8935893647959150,566.6947444551278740,0.2416913383297572,0.1239429884247433,0.0106103145174633,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
06.40.58.490444,923.547931628247,215.388365905511,-0.8156350690925271,87.0842801722211277,464.3964278228293660,0.5568051248629139,0.4900352567274619,0.2423420309860749,58.5972155492699187,84.3987769499742199,461.7038412277763650,0.3835928052504109,0.4979590982039019,0.2419832110245279,25.4857520073492196,105.8770560234623300,566.6782111137943040,0.2251579969961689,0.1074096470911550,-0.0059230268161250,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
06.40.58.506096,923.985081633171,215.710427800645,-0.8071776487381719,87.0927375925754745,464.4048852431836840,0.5652625452172690,0.4984926770818171,0.2507994513404301,58.6056729696242726,84.4072343703285667,461.7122986481306830,0.3920502256047661,0.5064165185582571,0.2504406313788831,25.4942094277035736,105.8855134438166770,566.6866685341486790,0.2336154173505241,0.1158670674455102,0.0025343935382302,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
06.40.58.521559,923.8146940559,218.979243576664,-0.8112846665802395,87.0886305747334148,464.4007782253416390,0.5611555273752016,0.4943856592397496,0.2466924334983626,58.6015659517822058,84.4031273524865070,461.7081916302886380,0.3879432077626986,0.5023095007161896,0.2463336135368156,25.4901024098615068,105.8814064259746170,566.6825615163065770,0.2295083995084566,0.1117600496034427,-0.0015726243038373,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
06.40.58.536920,924.686411898131,220.063456710834,-0.8080147392569013,87.0919005020567453,464.4040481526649840,0.5644254546985398,0.4976555865630878,0.2499623608217008,58.6048358791055434,84.4063972798098376,461.7114615576119830,0.3912131350860368,0.5055794280395278,0.2496035408601538,25.4933723371848444,105.8846763532979480,566.6858314436299220,0.2327783268317948,0.1150299769267809,0.0016973030195009,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
06.40.58.552649,924.562982385296,220.961306313462,-0.8146542902563700,87.0852609510572790,464.3974086016655170,0.5577859036990710,0.4910160355636190,0.2433228098222320,58.5981963281060771,84.3997577288103712,461.7048220066125160,0.3845735840865680,0.4989398770400590,0.2429639898606850,25.4867327861853745,105.8780368022984820,566.6791918926304560,0.2261387758323260,0.1083904259273121,-0.0049422479799679,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
06.40.58.568120,927.206244482616,226.657649617454,-0.7987996619905953,87.1011155793230500,464.4132632299312600,0.5736405319648458,0.5068706638293937,0.2591774380880067,58.6140509563718552,84.4156123570761422,461.7206766348782590,0.4004282123523427,0.5147945053058337,0.2588186181264597,25.5025874144511491,105.8938914305642530,566.6950465208963120,0.2419934040981007,0.1242450541930868,0.0109123802858068,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
06.40.58.583568,927.361914134094,226.542308596552,-0.8032688023159869,87.0966464389976664,464.4087940896058620,0.5691713916394541,0.5024015235040021,0.2547082977626151,58.6095818160464645,84.4111432167507587,461.7162074945528610,0.3959590720269511,0.5103253649804421,0.2543494778010681,25.4981182741257584,105.8894222902388690,566.6905773805708570,0.2375242637727091,0.1197759138676952,0.0064432399604152,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
06.40.58.599111,930.657053671305,225.229932807169,-0.8162179037046343,87.0836973376090099,464.3958449882172200,0.5562222902508067,0.4894524221153547,0.2417591963739677,58.5966327146578152,84.3981941153621022,461.7032583931642190,0.3830099706383037,0.4973762635917947,0.2414003764124207,25.4851691727371126,105.8764731888502130,566.6776282791822720,0.2245751623840617,0.1068268124790478,-0.0065058614282322,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
06.40.58.614603,931.848951916334,224.565960341983,-0.8016652876875261,87.0982499536261229,464.4103976042343330,0.5707749062679149,0.5040050381324630,0.2563118123910760,58.6111853306749210,84.4127467313792152,461.7178110091813320,0.3975625866554120,0.5119288796089030,0.2559529924295290,25.4997217887542184,105.8910258048673260,566.6921808951993850,0.2391277784011700,0.1213794284961561,0.0080467545888761,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
