Timestamp, GazeX,GazeY,EyeLeftX,EyeLeftY,EyeLeftZ,EyeLeftNormalizedX,EyeLeftNormalizedY,EyeLeftNormalizedZ,EyeRightX,EyeRightY,EyeRightZ,EyeRightNormalizedX, EyeRightNormalizedY, EyeRightNormalizedZ,HeadPositionX,HeadPositionY,HeadPositionZ,HeadPitch,HeadYaw,HeadRoll,Pitch,Yaw,Roll,DirectionX,DirectionY,DirectionZ,ArmDirectionX,ArmDirectionY, ArmDirectionZ,PalmNormalX,PalmNormalY,PalmNormalZ,HandVelocityX,HandVelocityY,HandVelocityZ,PalmPositionX,PalmPositionY,PalmPositionZ,WristPositionX,WristPositionY,WristPositionZ,ThumbMetaPrevX,ThumbMetaPrevY, ThumbMetaPrevZ,ThumbMetaNextX,ThumbMetaNextY, ThumbMetaNextZ,ThumbProxNextX,ThumbProxNextY, ThumbProxNextZ,ThumbInterNextX,ThumbInterNextY, ThumbInterNextZ,ThumbDistNextX,ThumbDistNextY, ThumbDistNextZ,IndexMetaPrevX,IndexMetaPrevY, IndexMetaPrevZ,IndexMetaNextX,IndexMetaNextY, IndexMetaNextZ,IndexProxNextX,IndexProxNextY, IndexProxNextZ,IndexInterNextX,IndexInterNextY, IndexInterNextZ,IndexDistNextX,IndexDistNextY, IndexDistNextZ,MiddleMetaPrevX,MiddleMetaPrevY, MiddleMetaPrevZ,MiddleMetaNextX,MiddleMetaNextY, MiddleMetaNextZ,MiddleProxNextX,MiddleProxNextY, MiddleProxNextZ,MiddleInterNextX,MiddleInterNextY, MiddleInterNextZ,MiddleDistNextX,MiddleDistNextY, MiddleDistNextZ,RingMetaPrevX,MiddleMetaPrevY, MiddleMetaPrevZ,RingMetaNextX,RingMetaNextY, RingMetaNextZ,RingProxNextX,RingProxNextY, RingProxNextZ,RingInterNextX,RingInterNextY, RingInterNextZ,RingDistNextX,RingDistNextY, RingDistNextZ,PinkyMetaPrevX,PinkyMetaPrevY, PinkyMetaPrevZ,PinkyMetaNextX,PinkyMetaNextY, PinkyMetaNextZ,PinkyProxNextX,PinkyProxNextY, PinkyProxNextZ,PinkyInterNextX,PinkyInterNextY, PinkyInterNextZ,PinkyDistNextX,PinkyDistNextY, PinkyDistNextZ
01.40.26.352046,996.328784284909,505.463610574831,4.0529945699575300,115.5277304715289260,548.3134462168619620,0.5478538529918748,0.5154480295227128,0.4225666182087028,70.8332603780630165,118.3341728646869200,542.9862996301740160,0.3832014458225328,0.5024073975132068,0.4231343524501878,46.4549549477146257,50.4178951637791215,451.2943828957128850,0.0544484214828573,0.0624623442040048,0.1023443633661829,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
01.40.26.368052,999.858817162133,507.03254695863,4.0646384597161180,115.5393743612875140,548.3250901066204500,0.5594977427504630,0.5270919192813011,0.4342105079672910,70.8449042678216045,118.3458167544455080,542.9979435199325050,0.3948453355811210,0.5140512872717951,0.4347782422087760,46.4665988374732137,50.4295390535377095,451.3060267854714880,0.0660923112414454,0.0741062339625929,0.1139882531247710,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
01.40.26.383514,1001.01437428555,507.871469466856,4.0604683115076297,115.5352042130790270,548.3209199584119910,0.5553275945419746,0.5229217710728126,0.4300403597588026,70.8407341196131170,118.3416466062370200,542.9937733717240460,0.3906751873726326,0.5098811390633066,0.4306080940002875,46.4624286892647262,50.4253689053292220,451.3018566372629720,0.0619221630329570,0.0699360857541045,0.1098181049162826,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
01.40.26.398335,1000.79221587572,509.099241397794,4.0489689003250779,115.5237048018964710,548.3094205472294780,0.5438281833594232,0.5114223598902612,0.4185409485762511,70.8292347084305618,118.3301471950544650,542.9822739605415330,0.3791757761900811,0.4983817278807551,0.4191086828177361,46.4509292780821710,50.4138694941466667,451.2903572260804590,0.0504227518504055,0.0584366745715531,0.0983186937337311,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
01.40.26.413617,1000.07088019909,508.781267009079,4.0580606399227008,115.5327965414940930,548.3185122868270580,0.5529199229570460,0.5205140994878840,0.4276326881738740,70.8383264480281837,118.3392389346520870,542.9913657001391120,0.3882675157877040,0.5074734674783780,0.4282004224153589,46.4600210176797929,50.4229612337442887,451.2994489656780950,0.0595144914480284,0.0675284141691759,0.1074104333313540,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
01.40.26.428829,998.712007151102,505.658169359932,4.0456224386695903,115.5203583402409890,548.3060740855739820,0.5404817217039356,0.5080758982347736,0.4151944869207636,70.8258882467750794,118.3268007333989830,542.9789274988860360,0.3758293145345936,0.4950352662252676,0.4157622211622486,46.4475828164266815,50.4105230324911772,451.2870107644249620,0.0470762901949180,0.0550902129160655,0.0949722320782436,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
01.40.26.444604,999.483114653354,505.188253345439,4.0633550086248462,115.5380909101962460,548.3238066555292100,0.5582142916591912,0.5258084681900292,0.4329270568760192,70.8436208167303362,118.3445333033542400,542.9966600688412650,0.3935618844898492,0.5127678361805232,0.4334947911175042,46.4653153863819383,50.4282556024464341,451.3047433343801910,0.0648088601501737,0.0728227828713212,0.1127048020334993,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
01.40.26.460614,998.875079100717,502.259294389764,4.0457114190942924,115.5204473206656810,548.3061630659987030,0.5405707021286373,0.5081648786594753,0.4152834673454654,70.8259772271997718,118.3268897138236750,542.9790164793107570,0.3759182949592954,0.4951242466499694,0.4158512015869504,46.4476717968513881,50.4106120129158839,451.2870997448496830,0.0471652706196198,0.0551791933407673,0.0950612125029454,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
01.40.26.476616,998.849336835467,500.724973554971,4.0542547729996361,115.5289906745710340,548.3147064199040410,0.5491140560339809,0.5167082325648189,0.4238268212508089,70.8345205811051243,118.3354330677290280,542.9875598332160960,0.3844616488646390,0.5036676005553129,0.4243945554922939,46.4562151507567264,50.4191553668212222,451.2956430987550220,0.0557086245249634,0.0637225472461109,0.1036045664082890,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
01.40.26.491965,1001.50429322857,499.042777895154,4.0470352021913376,115.5217711037627310,548.3074868490957660,0.5418944852256828,0.5094886617565209,0.4166072504425108,70.8273010102968214,118.3282134969207250,542.9803402624078210,0.3772420780563409,0.4964480297470149,0.4171749846839958,46.4489955799484306,50.4119357960129264,451.2884235279466900,0.0484890537166652,0.0565029764378128,0.0963849955999908,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
